SupplierID,PartID,PartDescription,OrderDate,EstimatedDeliveryDate,ActualDeliveryDate,Quantity,UnitCost,TransportMode,TransportCost,WarehouseID,WarehouseLocation,WarehouseCapacity,CurrentInventory,SupplierName,SupplierLocation,TotalCost,LeadTimeDays
282,106,Engine,2023-04-11 18:00:00,2023-04-29 18:00:00,2023-04-17 18:00:00,773,968.94,Air,1089.67,10,Manchester,4922,3689,Supplier_282,Bristol,748990.62,6
282,154,Engine,2023-04-15 05:00:00,2023-04-17 05:00:00,2023-04-17 05:00:00,625,198.96,Sea,1957.25,4,Liverpool,1922,3121,Supplier_282,Bristol,124350,2
427,41,Brake,2023-01-08 13:00:00,2023-01-11 13:00:00,2023-01-13 13:00:00,385,391.53,Rail,1947.46,16,Birmingham,3362,3820,Supplier_427,Helsinki,150739.05,5
427,88,Transmission,2023-02-22 05:00:00,2023-02-28 05:00:00,2023-03-01 05:00:00,638,294.62,Sea,131.83,11,Glasgow,3315,498,Supplier_427,Helsinki,187967.56,7
427,136,Door,2023-02-24 09:00:00,2023-02-26 09:00:00,2023-03-04 09:00:00,341,574.85,Sea,701.99,3,Bristol,2596,1202,Supplier_427,Helsinki,196023.85,8
427,121,Seat,2023-03-06 09:00:00,2023-03-21 09:00:00,2023-03-16 09:00:00,379,772.31,Air,1315.28,9,Bristol,3256,3375,Supplier_427,Helsinki,292705.49,10
427,86,Windshield,2023-03-22 12:00:00,2023-03-29 12:00:00,2023-03-24 12:00:00,160,279.98,Sea,277.75,20,Leeds,2248,3192,Supplier_427,Helsinki,44796.8,2
70,25,Windshield,2023-01-08 14:00:00,2023-01-17 14:00:00,2023-02-02 14:00:00,613,283.66,Road,1939.71,17,Birmingham,3520,2922,Supplier_70,London,173883.58,25
70,174,Transmission,2023-02-10 15:00:00,2023-02-18 15:00:00,2023-03-02 15:00:00,829,376.7,Air,1202.8,8,Manchester,1830,830,Supplier_70,London,312284.3,20
390,139,Steering,2023-01-08 15:00:00,2023-01-11 15:00:00,2023-01-17 15:00:00,287,711.88,Sea,1458.2,20,Edinburgh,1700,3964,Supplier_390,Prague,204309.56,9
390,16,Steering,2023-01-25 06:00:00,2023-02-08 06:00:00,2023-02-09 06:00:00,938,815.51,Road,1857.3,19,Birmingham,1209,1279,Supplier_390,Prague,764948.38,15
390,146,Suspension,2023-01-28 20:00:00,2023-02-10 20:00:00,2023-02-22 20:00:00,676,625.46,Road,331.05,9,Sheffield,1199,1295,Supplier_390,Prague,422810.96,25
390,72,Suspension,2023-02-24 05:00:00,2023-03-16 05:00:00,2023-03-19 05:00:00,956,259.07,Air,930.84,13,Manchester,4699,2094,Supplier_390,Prague,247670.92,23
390,33,Steering,2023-03-21 19:00:00,2023-04-08 19:00:00,2023-03-24 19:00:00,682,473.49,Rail,486.34,18,London,3534,3528,Supplier_390,Prague,322920.18,3
390,45,Transmission,2023-04-01 02:00:00,2023-04-17 02:00:00,2023-04-07 02:00:00,977,156.86,Road,906.96,17,Glasgow,2672,3852,Supplier_390,Prague,153252.22,6
390,137,Transmission,2023-04-02 19:00:00,2023-04-07 19:00:00,2023-04-18 19:00:00,522,249.48,Sea,1640.35,19,Bristol,4188,2349,Supplier_390,Prague,130228.56,16
390,182,Transmission,2023-04-09 15:00:00,2023-04-13 15:00:00,2023-04-21 15:00:00,905,900.69,Road,1608.38,17,Liverpool,2014,3929,Supplier_390,Prague,815124.45,12
390,29,Suspension,2023-04-19 16:00:00,2023-05-06 16:00:00,2023-05-08 16:00:00,899,267.89,Sea,995.61,14,Sheffield,2376,3169,Supplier_390,Prague,240833.11,19
390,115,Steering,2023-04-23 01:00:00,2023-04-25 01:00:00,2023-05-07 01:00:00,500,731.7,Rail,1175.39,3,Edinburgh,2110,2864,Supplier_390,Prague,365850,14
140,192,Brake,2023-01-08 16:00:00,2023-01-24 16:00:00,2023-01-15 16:00:00,729,889.06,Rail,273.57,18,Bristol,4354,2048,Supplier_140,Amsterdam,648124.74,7
140,15,Windshield,2023-01-25 02:00:00,2023-02-01 02:00:00,2023-02-16 02:00:00,155,379.06,Road,1263.33,16,Edinburgh,4297,2057,Supplier_140,Amsterdam,58754.3,22
140,109,Battery,2023-04-16 06:00:00,2023-04-18 06:00:00,2023-05-06 06:00:00,10,56.76,Road,1876.36,12,Birmingham,3102,3822,Supplier_140,Amsterdam,567.6,20
159,94,Windshield,2023-01-08 17:00:00,2023-01-14 17:00:00,2023-01-27 17:00:00,317,279.75,Road,101.9,7,Bristol,4525,2095,Supplier_159,London,88680.75,19
159,54,Transmission,2023-01-09 18:00:00,2023-01-22 18:00:00,2023-01-16 18:00:00,145,336.73,Rail,1476.7,10,Birmingham,2194,3530,Supplier_159,London,48825.85,7
159,195,Seat,2023-01-22 16:00:00,2023-02-04 16:00:00,2023-02-09 16:00:00,339,144.88,Air,1276.87,6,Birmingham,2092,2243,Supplier_159,London,49114.32,18
159,45,Tire,2023-02-15 06:00:00,2023-02-28 06:00:00,2023-03-07 06:00:00,940,624.82,Air,1363.39,1,Birmingham,2746,2973,Supplier_159,London,587330.8,20
159,62,Suspension,2023-02-27 01:00:00,2023-03-16 01:00:00,2023-03-23 01:00:00,570,617.98,Air,1597.99,8,London,1649,3012,Supplier_159,London,352248.6,24
159,107,Steering,2023-03-03 07:00:00,2023-03-18 07:00:00,2023-03-13 07:00:00,43,741.83,Road,1671.54,8,Sheffield,4980,1031,Supplier_159,London,31898.69,10
159,34,Engine,2023-03-21 07:00:00,2023-03-31 07:00:00,2023-03-30 07:00:00,563,394.95,Air,371.65,17,Leeds,1886,1441,Supplier_159,London,222356.85,9
159,33,Battery,2023-04-26 21:00:00,2023-04-29 21:00:00,2023-05-17 21:00:00,681,210.35,Road,1846.51,9,London,1032,2095,Supplier_159,London,143248.35,21
205,58,Windshield,2023-01-08 18:00:00,2023-01-27 18:00:00,2023-01-22 18:00:00,141,436.49,Air,935.62,9,Cardiff,2589,201,Supplier_205,Sheffield,61545.09,14
205,84,Windshield,2023-02-24 07:00:00,2023-02-26 07:00:00,2023-03-07 07:00:00,357,96.86,Air,1234.41,15,Manchester,1626,2808,Supplier_205,Sheffield,34579.02,11
205,188,Steering,2023-02-28 21:00:00,2023-03-02 21:00:00,2023-03-07 21:00:00,861,619.08,Road,1537.19,6,Glasgow,4933,920,Supplier_205,Sheffield,533027.88,7
205,81,Door,2023-03-26 12:00:00,2023-04-03 12:00:00,2023-04-05 12:00:00,355,54,Air,537.93,12,Birmingham,3193,1577,Supplier_205,Sheffield,19170,10
205,19,Brake,2023-05-03 08:00:00,2023-05-13 08:00:00,2023-05-26 08:00:00,329,332.53,Rail,740.53,16,Birmingham,4363,2684,Supplier_205,Sheffield,109402.37,23
477,19,Seat,2023-01-08 19:00:00,2023-01-11 19:00:00,2023-01-17 19:00:00,784,329.51,Road,1914.3,20,Manchester,1900,2386,Supplier_477,Bristol,258335.84,9
477,97,Steering,2023-01-11 00:00:00,2023-01-28 00:00:00,2023-01-25 00:00:00,768,794.9,Sea,1413.77,18,Sheffield,2540,2552,Supplier_477,Bristol,610483.2,14
477,100,Door,2023-01-28 11:00:00,2023-02-05 11:00:00,2023-02-20 11:00:00,492,130.3,Road,1584.4,3,Birmingham,1905,2757,Supplier_477,Bristol,64107.6,23
477,114,Steering,2023-02-04 17:00:00,2023-02-16 17:00:00,2023-02-08 17:00:00,836,433.31,Sea,305.87,11,Leeds,1443,145,Supplier_477,Bristol,362247.16,4
477,29,Seat,2023-02-05 11:00:00,2023-02-12 11:00:00,2023-02-28 11:00:00,206,846.33,Sea,1161.8,7,Cardiff,2993,2397,Supplier_477,Bristol,174343.98,23
477,142,Brake,2023-02-09 14:00:00,2023-02-17 14:00:00,2023-02-24 14:00:00,752,997.72,Rail,1304.25,19,Sheffield,4547,3931,Supplier_477,Bristol,750285.44,15
477,3,Door,2023-03-08 09:00:00,2023-03-15 09:00:00,2023-03-26 09:00:00,631,346.35,Rail,1174.48,15,London,1912,1424,Supplier_477,Bristol,218546.85,18
477,101,Transmission,2023-03-20 22:00:00,2023-03-29 22:00:00,2023-04-14 22:00:00,395,756.31,Sea,1695.41,14,Leeds,3146,2079,Supplier_477,Bristol,298742.45,25
477,41,Suspension,2023-03-30 14:00:00,2023-04-15 14:00:00,2023-04-10 14:00:00,713,688.01,Rail,1064.48,9,Cardiff,4235,421,Supplier_477,Bristol,490551.13,11
477,3,Battery,2023-04-07 12:00:00,2023-04-16 12:00:00,2023-04-28 12:00:00,431,104.81,Sea,1223.15,19,Sheffield,2536,3189,Supplier_477,Bristol,45173.11,21
477,17,Tire,2023-04-10 00:00:00,2023-04-27 00:00:00,2023-04-16 00:00:00,764,331.21,Road,660.59,14,Birmingham,4998,2703,Supplier_477,Bristol,253044.44,6
278,154,Brake,2023-01-08 20:00:00,2023-01-15 20:00:00,2023-01-19 20:00:00,943,114.52,Sea,957.36,17,Glasgow,3658,3839,Supplier_278,Stockholm,107992.36,11
278,152,Seat,2023-02-05 22:00:00,2023-02-18 22:00:00,2023-02-25 22:00:00,291,634.59,Sea,1949.2,11,London,2111,1403,Supplier_278,Stockholm,184665.69,20
278,121,Windshield,2023-02-16 03:00:00,2023-03-02 03:00:00,2023-03-07 03:00:00,561,399.62,Air,1026.38,13,Sheffield,1822,2591,Supplier_278,Stockholm,224186.82,19
278,78,Brake,2023-02-22 00:00:00,2023-02-24 00:00:00,2023-02-27 00:00:00,940,720.35,Air,820.18,15,Leeds,4851,3448,Supplier_278,Stockholm,677129,5
278,92,Tire,2023-03-04 12:00:00,2023-03-12 12:00:00,2023-03-12 12:00:00,866,458.87,Rail,1526.04,19,Edinburgh,2582,312,Supplier_278,Stockholm,397381.42,8
278,38,Door,2023-03-06 02:00:00,2023-03-24 02:00:00,2023-03-22 02:00:00,163,920.95,Sea,1599.18,9,London,2180,3244,Supplier_278,Stockholm,150114.85,16
278,22,Steering,2023-03-16 20:00:00,2023-03-30 20:00:00,2023-04-10 20:00:00,201,814.38,Road,243.5,11,Bristol,1924,366,Supplier_278,Stockholm,163690.38,25
278,95,Suspension,2023-04-11 23:00:00,2023-04-26 23:00:00,2023-04-23 23:00:00,205,406.25,Rail,900.16,5,Glasgow,3187,2045,Supplier_278,Stockholm,83281.25,12
278,93,Brake,2023-04-18 12:00:00,2023-05-06 12:00:00,2023-04-23 12:00:00,456,230.53,Air,997.7,2,Glasgow,4834,912,Supplier_278,Stockholm,105121.68,5
27,6,Suspension,2023-01-08 22:00:00,2023-01-13 22:00:00,2023-01-17 22:00:00,972,868.1,Sea,896.85,2,Glasgow,3837,279,Supplier_27,Manchester,843793.2,9
27,102,Brake,2023-01-14 17:00:00,2023-01-19 17:00:00,2023-01-21 17:00:00,260,830.35,Rail,808.68,16,Manchester,3787,1125,Supplier_27,Manchester,215891,7
27,117,Steering,2023-04-04 19:00:00,2023-04-16 19:00:00,2023-04-15 19:00:00,443,239.01,Sea,1862.36,9,Edinburgh,4780,2511,Supplier_27,Manchester,105881.43,11
27,102,Seat,2023-04-06 21:00:00,2023-04-10 21:00:00,2023-04-13 21:00:00,201,517.04,Road,1346.7,15,Birmingham,3565,2966,Supplier_27,Manchester,103925.04,7
27,97,Seat,2023-04-28 04:00:00,2023-04-30 04:00:00,2023-05-20 04:00:00,758,761.15,Road,1376.81,12,Edinburgh,4784,1183,Supplier_27,Manchester,576951.7,22
478,85,Tire,2023-01-08 23:00:00,2023-01-24 23:00:00,2023-02-02 23:00:00,802,705.83,Rail,984.89,5,Liverpool,2775,1604,Supplier_478,London,566075.66,25
478,186,Tire,2023-01-10 04:00:00,2023-01-14 04:00:00,2023-01-15 04:00:00,82,928.82,Road,1800.7,5,Leeds,3458,1170,Supplier_478,London,76163.24,5
478,184,Transmission,2023-03-24 01:00:00,2023-04-12 01:00:00,2023-04-11 01:00:00,232,917.62,Rail,1622.06,19,Cardiff,2665,2549,Supplier_478,London,212887.84,18
478,172,Tire,2023-04-14 14:00:00,2023-04-30 14:00:00,2023-04-21 14:00:00,397,564.4,Road,1518.66,7,Manchester,1762,3012,Supplier_478,London,224066.8,7
468,196,Steering,2023-01-09 00:00:00,2023-01-16 00:00:00,2023-01-14 00:00:00,515,250.46,Sea,1263.74,15,Bristol,1566,701,Supplier_468,Cardiff,128986.9,5
468,57,Transmission,2023-01-17 05:00:00,2023-01-21 05:00:00,2023-02-10 05:00:00,796,972.36,Sea,1925.43,2,Manchester,1762,1605,Supplier_468,Cardiff,773998.56,24
468,154,Brake,2023-01-19 12:00:00,2023-02-04 12:00:00,2023-01-29 12:00:00,805,82.15,Rail,1869.77,19,Birmingham,1138,2114,Supplier_468,Cardiff,66130.75,10
468,136,Transmission,2023-01-22 00:00:00,2023-02-08 00:00:00,2023-02-11 00:00:00,641,161.66,Air,400.71,17,Glasgow,4170,1792,Supplier_468,Cardiff,103624.06,20
468,128,Steering,2023-02-22 21:00:00,2023-03-09 21:00:00,2023-02-27 21:00:00,14,156.66,Sea,1610.21,20,Glasgow,4389,3456,Supplier_468,Cardiff,2193.24,5
468,92,Transmission,2023-03-06 10:00:00,2023-03-10 10:00:00,2023-03-24 10:00:00,677,927.9,Sea,1391.04,12,London,3803,637,Supplier_468,Cardiff,628188.3,18
468,24,Brake,2023-04-13 16:00:00,2023-04-24 16:00:00,2023-04-26 16:00:00,103,666.76,Rail,880.43,15,Birmingham,1539,2385,Supplier_468,Cardiff,68676.28,13
468,199,Engine,2023-04-25 19:00:00,2023-05-03 19:00:00,2023-04-29 19:00:00,530,654.34,Sea,1627.59,1,Liverpool,4391,3282,Supplier_468,Cardiff,346800.2,4
163,176,Windshield,2023-01-09 01:00:00,2023-01-18 01:00:00,2023-01-15 01:00:00,272,945.05,Road,1616.95,1,Cardiff,4495,1072,Supplier_163,Glasgow,257053.6,6
163,157,Tire,2023-01-09 02:00:00,2023-01-23 02:00:00,2023-01-18 02:00:00,800,133.67,Air,527.48,19,London,1068,3542,Supplier_163,Glasgow,106936,9
163,143,Transmission,2023-01-11 07:00:00,2023-01-16 07:00:00,2023-02-04 07:00:00,80,120,Rail,1092.97,10,Manchester,3463,2690,Supplier_163,Glasgow,9600,24
163,5,Seat,2023-01-13 14:00:00,2023-01-24 14:00:00,2023-01-30 14:00:00,423,256.85,Road,1410.1,16,Sheffield,3501,3885,Supplier_163,Glasgow,108647.55,17
163,96,Brake,2023-01-21 05:00:00,2023-01-25 05:00:00,2023-02-01 05:00:00,856,321.99,Road,1243.25,13,Liverpool,4558,3916,Supplier_163,Glasgow,275623.44,11
163,165,Seat,2023-01-30 05:00:00,2023-02-19 05:00:00,2023-02-13 05:00:00,198,874.88,Rail,1715.57,9,London,2100,3981,Supplier_163,Glasgow,173226.24,14
163,28,Transmission,2023-04-02 11:00:00,2023-04-18 11:00:00,2023-04-25 11:00:00,940,557.99,Road,1833.18,2,Sheffield,1880,2529,Supplier_163,Glasgow,524510.6,23
163,18,Battery,2023-05-03 18:00:00,2023-05-19 18:00:00,2023-05-19 18:00:00,717,985.42,Sea,1334.67,16,Manchester,1337,2691,Supplier_163,Glasgow,706546.14,16
11,153,Steering,2023-01-09 04:00:00,2023-01-13 04:00:00,2023-01-17 04:00:00,499,197.13,Rail,991.74,3,London,1474,145,Supplier_11,Berlin,98367.87,8
11,81,Engine,2023-01-12 16:00:00,2023-01-26 16:00:00,2023-02-04 16:00:00,639,950.12,Air,1817.12,19,Bristol,2474,3191,Supplier_11,Berlin,607126.68,23
11,121,Seat,2023-01-15 08:00:00,2023-01-17 08:00:00,2023-02-02 08:00:00,836,648.22,Road,224.43,16,Edinburgh,3102,598,Supplier_11,Berlin,541911.92,18
11,186,Door,2023-02-19 11:00:00,2023-03-05 11:00:00,2023-02-23 11:00:00,912,998.78,Rail,1349.13,18,Manchester,4451,1736,Supplier_11,Berlin,910887.36,4
11,85,Tire,2023-02-19 13:00:00,2023-03-04 13:00:00,2023-03-02 13:00:00,958,493.97,Air,1935.16,8,Liverpool,2898,3990,Supplier_11,Berlin,473223.26,11
11,121,Steering,2023-03-22 22:00:00,2023-04-07 22:00:00,2023-03-24 22:00:00,8,358.14,Rail,604.95,20,London,3646,1475,Supplier_11,Berlin,2865.12,2
11,192,Engine,2023-04-27 12:00:00,2023-05-15 12:00:00,2023-05-13 12:00:00,920,294.62,Rail,1044.88,20,Birmingham,3140,2254,Supplier_11,Berlin,271050.4,16
497,199,Windshield,2023-01-09 05:00:00,2023-01-20 05:00:00,2023-01-20 05:00:00,361,726.87,Road,949.13,18,Cardiff,3495,2240,Supplier_497,Manchester,262400.07,11
497,16,Transmission,2023-01-27 17:00:00,2023-02-11 17:00:00,2023-01-31 17:00:00,755,638.15,Air,485.78,16,Cardiff,2843,1527,Supplier_497,Manchester,481803.25,4
497,181,Door,2023-01-31 11:00:00,2023-02-09 11:00:00,2023-02-09 11:00:00,189,266.29,Rail,669.78,5,London,1239,1007,Supplier_497,Manchester,50328.81,9
497,61,Transmission,2023-03-22 04:00:00,2023-04-03 04:00:00,2023-03-25 04:00:00,704,405.91,Rail,1471.46,14,Glasgow,1631,3299,Supplier_497,Manchester,285760.64,3
497,76,Battery,2023-04-09 10:00:00,2023-04-18 10:00:00,2023-04-14 10:00:00,732,214.15,Road,435.82,1,Glasgow,2720,1525,Supplier_497,Manchester,156757.8,5
497,70,Steering,2023-04-12 23:00:00,2023-05-01 23:00:00,2023-05-02 23:00:00,132,925.12,Road,216.01,11,Glasgow,4184,2440,Supplier_497,Manchester,122115.84,20
497,136,Seat,2023-04-22 03:00:00,2023-05-11 03:00:00,2023-04-28 03:00:00,6,819.66,Air,215.76,12,Leeds,2498,2601,Supplier_497,Manchester,4917.96,6
449,170,Windshield,2023-01-09 06:00:00,2023-01-19 06:00:00,2023-01-14 06:00:00,574,696.42,Air,1509.63,20,Birmingham,4057,1143,Supplier_449,Cardiff,399745.08,5
449,13,Seat,2023-02-03 19:00:00,2023-02-14 19:00:00,2023-02-27 19:00:00,773,994.74,Road,716.53,18,London,2106,708,Supplier_449,Cardiff,768934.02,24
449,11,Transmission,2023-03-17 00:00:00,2023-04-04 00:00:00,2023-03-26 00:00:00,395,226.25,Road,720.74,14,Cardiff,2242,533,Supplier_449,Cardiff,89368.75,9
449,51,Door,2023-03-21 11:00:00,2023-04-09 11:00:00,2023-04-09 11:00:00,998,686.39,Sea,317.26,11,Bristol,3963,1997,Supplier_449,Cardiff,685017.22,19
449,32,Windshield,2023-04-30 11:00:00,2023-05-15 11:00:00,2023-05-03 11:00:00,579,79.6,Road,342.97,13,Liverpool,2340,167,Supplier_449,Cardiff,46088.4,3
359,82,Seat,2023-01-09 07:00:00,2023-01-21 07:00:00,2023-02-03 07:00:00,699,729.71,Rail,1462.42,1,Edinburgh,1166,1424,Supplier_359,London,510067.29,25
359,125,Steering,2023-02-08 08:00:00,2023-02-25 08:00:00,2023-02-17 08:00:00,498,220.55,Rail,1765.09,9,Cardiff,4688,2273,Supplier_359,London,109833.9,9
359,72,Brake,2023-02-13 11:00:00,2023-03-05 11:00:00,2023-03-02 11:00:00,983,401.87,Rail,397.05,19,Cardiff,3674,2917,Supplier_359,London,395038.21,17
359,35,Suspension,2023-03-02 06:00:00,2023-03-12 06:00:00,2023-03-18 06:00:00,853,150.63,Rail,1917.66,9,Birmingham,1640,1915,Supplier_359,London,128487.39,16
359,129,Brake,2023-03-15 20:00:00,2023-04-04 20:00:00,2023-04-07 20:00:00,252,254.61,Rail,598.77,19,Sheffield,2913,2469,Supplier_359,London,64161.72,23
359,176,Brake,2023-03-28 20:00:00,2023-04-14 20:00:00,2023-04-08 20:00:00,364,701.73,Road,403.2,16,Edinburgh,1406,2369,Supplier_359,London,255429.72,11
359,18,Suspension,2023-04-11 11:00:00,2023-05-01 11:00:00,2023-04-29 11:00:00,405,98.35,Sea,879.81,18,Leeds,3802,2706,Supplier_359,London,39831.75,18
465,92,Door,2023-01-09 10:00:00,2023-01-29 10:00:00,2023-01-21 10:00:00,147,161.68,Road,1890.87,18,Edinburgh,4716,881,Supplier_465,Amsterdam,23766.96,12
465,62,Suspension,2023-01-13 13:00:00,2023-01-21 13:00:00,2023-01-31 13:00:00,841,871.33,Air,1845.97,3,London,3342,2538,Supplier_465,Amsterdam,732788.53,18
465,54,Seat,2023-02-08 02:00:00,2023-02-16 02:00:00,2023-02-27 02:00:00,257,510.04,Sea,950.16,1,London,2734,3917,Supplier_465,Amsterdam,131080.28,19
465,7,Door,2023-03-08 11:00:00,2023-03-13 11:00:00,2023-03-29 11:00:00,791,473.22,Road,484.64,19,Birmingham,3624,480,Supplier_465,Amsterdam,374317.02,21
465,49,Windshield,2023-03-21 23:00:00,2023-04-05 23:00:00,2023-04-07 23:00:00,518,859.9,Air,1995.83,15,Liverpool,3203,1882,Supplier_465,Amsterdam,445428.2,17
465,67,Battery,2023-04-23 20:00:00,2023-04-28 20:00:00,2023-05-06 20:00:00,277,300.43,Air,342.95,15,Sheffield,2795,2669,Supplier_465,Amsterdam,83219.11,13
398,90,Seat,2023-01-09 11:00:00,2023-01-15 11:00:00,2023-01-18 11:00:00,387,691.18,Air,1909.46,19,Glasgow,2563,2972,Supplier_398,Stockholm,267486.66,9
398,109,Battery,2023-01-10 16:00:00,2023-01-12 16:00:00,2023-02-03 16:00:00,651,486.03,Rail,897.23,15,Cardiff,1080,3190,Supplier_398,Stockholm,316405.53,24
398,6,Tire,2023-03-20 23:00:00,2023-03-23 23:00:00,2023-03-22 23:00:00,874,299.02,Sea,1475.06,15,London,4458,3102,Supplier_398,Stockholm,261343.48,2
398,92,Brake,2023-03-21 06:00:00,2023-04-07 06:00:00,2023-03-31 06:00:00,25,966.57,Road,1159.87,13,Liverpool,1452,3148,Supplier_398,Stockholm,24164.25,10
356,113,Steering,2023-01-09 12:00:00,2023-01-11 12:00:00,2023-01-11 12:00:00,974,521.8,Sea,540.69,14,Leeds,3150,1967,Supplier_356,Edinburgh,508233.2,2
356,67,Tire,2023-01-20 18:00:00,2023-02-02 18:00:00,2023-01-30 18:00:00,952,574.42,Rail,470.36,5,Cardiff,4151,2807,Supplier_356,Edinburgh,546847.84,10
356,158,Door,2023-02-23 15:00:00,2023-02-25 15:00:00,2023-03-09 15:00:00,330,223.64,Sea,1215.51,14,Glasgow,4215,2367,Supplier_356,Edinburgh,73801.2,14
356,125,Brake,2023-02-25 20:00:00,2023-03-10 20:00:00,2023-03-01 20:00:00,160,795.97,Road,1316.74,12,Bristol,2213,2614,Supplier_356,Edinburgh,127355.2,4
356,51,Seat,2023-03-14 02:00:00,2023-03-24 02:00:00,2023-04-05 02:00:00,676,405.99,Sea,544.61,14,London,3649,2439,Supplier_356,Edinburgh,274449.24,22
125,156,Battery,2023-01-09 13:00:00,2023-01-24 13:00:00,2023-01-16 13:00:00,266,506.38,Sea,581.42,7,Edinburgh,2780,3706,Supplier_125,Oslo,134697.08,7
125,187,Door,2023-01-24 13:00:00,2023-02-11 13:00:00,2023-02-06 13:00:00,167,489.71,Sea,714.55,4,Birmingham,4060,1731,Supplier_125,Oslo,81781.57,13
125,43,Tire,2023-02-07 21:00:00,2023-02-26 21:00:00,2023-02-28 21:00:00,497,252.28,Rail,237.06,12,Glasgow,4278,3241,Supplier_125,Oslo,125383.16,21
125,163,Transmission,2023-02-16 14:00:00,2023-02-26 14:00:00,2023-03-10 14:00:00,548,723.54,Sea,318.88,6,Sheffield,1374,1577,Supplier_125,Oslo,396499.92,22
125,120,Engine,2023-03-05 14:00:00,2023-03-11 14:00:00,2023-03-26 14:00:00,430,459.8,Air,630.59,7,Liverpool,1968,477,Supplier_125,Oslo,197714,21
125,157,Tire,2023-03-12 11:00:00,2023-03-15 11:00:00,2023-04-06 11:00:00,86,888.97,Sea,1302.04,12,Liverpool,3960,1213,Supplier_125,Oslo,76451.42,25
199,14,Brake,2023-01-09 15:00:00,2023-01-12 15:00:00,2023-02-01 15:00:00,458,636.07,Rail,520.56,19,Edinburgh,2770,962,Supplier_199,Sheffield,291320.06,23
199,73,Engine,2023-03-06 06:00:00,2023-03-10 06:00:00,2023-03-28 06:00:00,437,931.28,Sea,302.38,3,Sheffield,3441,2455,Supplier_199,Sheffield,406969.36,22
199,120,Battery,2023-05-05 23:00:00,2023-05-07 23:00:00,2023-05-08 23:00:00,894,626.29,Air,1543.1,16,Leeds,2996,839,Supplier_199,Sheffield,559903.26,3
296,91,Brake,2023-01-09 16:00:00,2023-01-14 16:00:00,2023-01-20 16:00:00,966,604.82,Road,733.33,5,Glasgow,1999,208,Supplier_296,London,584256.12,11
296,197,Seat,2023-02-03 13:00:00,2023-02-14 13:00:00,2023-02-12 13:00:00,703,934.12,Road,116.42,14,Edinburgh,1039,1441,Supplier_296,London,656686.36,9
296,169,Door,2023-04-01 09:00:00,2023-04-04 09:00:00,2023-04-18 09:00:00,660,983.94,Road,1646.3,20,Sheffield,1181,2834,Supplier_296,London,649400.4,17
296,53,Transmission,2023-04-09 07:00:00,2023-04-18 07:00:00,2023-05-02 07:00:00,496,456.02,Rail,1692.52,9,Glasgow,3809,630,Supplier_296,London,226185.92,23
296,34,Steering,2023-04-17 13:00:00,2023-05-04 13:00:00,2023-05-06 13:00:00,370,576.17,Rail,1594.36,5,Leeds,3603,2966,Supplier_296,London,213182.9,19
296,199,Seat,2023-04-28 10:00:00,2023-05-10 10:00:00,2023-05-16 10:00:00,712,677.57,Sea,649.83,18,Liverpool,4300,3176,Supplier_296,London,482429.84,18
296,104,Brake,2023-05-05 02:00:00,2023-05-23 02:00:00,2023-05-23 02:00:00,786,456.28,Road,176.49,8,London,2251,3733,Supplier_296,London,358636.08,18
21,42,Tire,2023-01-09 17:00:00,2023-01-17 17:00:00,2023-01-21 17:00:00,842,421.9,Air,1738.31,18,Bristol,1560,1431,Supplier_21,Stockholm,355239.8,12
21,124,Seat,2023-01-27 22:00:00,2023-01-31 22:00:00,2023-02-20 22:00:00,64,540.96,Road,698.96,7,Glasgow,2666,2368,Supplier_21,Stockholm,34621.44,24
21,75,Brake,2023-02-16 19:00:00,2023-03-04 19:00:00,2023-03-06 19:00:00,374,598.86,Sea,1848.49,10,Cardiff,3629,3934,Supplier_21,Stockholm,223973.64,18
21,66,Tire,2023-03-16 13:00:00,2023-03-23 13:00:00,2023-04-06 13:00:00,272,669.54,Road,805.54,5,Edinburgh,2460,1557,Supplier_21,Stockholm,182114.88,21
21,55,Suspension,2023-03-22 03:00:00,2023-03-31 03:00:00,2023-04-13 03:00:00,541,263.16,Road,1413.02,13,Sheffield,4396,2337,Supplier_21,Stockholm,142369.56,22
21,16,Steering,2023-04-17 11:00:00,2023-04-25 11:00:00,2023-05-03 11:00:00,967,67.7,Rail,452.34,7,Leeds,4926,1528,Supplier_21,Stockholm,65465.9,16
21,132,Suspension,2023-04-25 04:00:00,2023-05-14 04:00:00,2023-05-10 04:00:00,159,682.01,Sea,555.42,1,Manchester,1038,207,Supplier_21,Stockholm,108439.59,15
21,20,Steering,2023-05-03 10:00:00,2023-05-07 10:00:00,2023-05-23 10:00:00,490,710.67,Rail,632.69,6,Edinburgh,2358,1263,Supplier_21,Stockholm,348228.3,20
367,183,Steering,2023-01-09 19:00:00,2023-01-26 19:00:00,2023-01-27 19:00:00,87,803.17,Air,413.34,14,Leeds,1810,1108,Supplier_367,Leeds,69875.79,18
